     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       128,        66,         0,   0.323,pymatching,0058f9004384f66de6d21ad0368e6cecb82c39908b6a8727d7bd6961ec1b04ad,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.009771794871794871}",
       256,       132,         0,   0.576,pymatching,8a7098c28cfe7be1c8497ba4b0fba4c65909a559c521ec1671e7a033d2c3233d,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.009543589743589743}",
       128,        75,         0,   0.321,pymatching,0058f9004384f66de6d21ad0368e6cecb82c39908b6a8727d7bd6961ec1b04ad,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.009771794871794871}",
       128,        56,         0,   0.321,pymatching,0058f9004384f66de6d21ad0368e6cecb82c39908b6a8727d7bd6961ec1b04ad,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.009771794871794871}",
       256,       127,         0,   0.579,pymatching,8a7098c28cfe7be1c8497ba4b0fba4c65909a559c521ec1671e7a033d2c3233d,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.009543589743589743}",
       768,       366,         0,    1.78,pymatching,94d76b30ddbfcfe802be0836f627d1d7fe1620793fc72c94ad10febdc0a0d76e,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.009315384615384616}",
       768,       391,         0,    1.89,pymatching,c01d4473d70a533ccaa7215927c1a8f14519ec3f909e9996922e378972f793d1,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.009087179487179487}",
       128,        57,         0,   0.324,pymatching,0058f9004384f66de6d21ad0368e6cecb82c39908b6a8727d7bd6961ec1b04ad,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.009771794871794871}",
       128,        69,         0,   0.321,pymatching,0058f9004384f66de6d21ad0368e6cecb82c39908b6a8727d7bd6961ec1b04ad,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.009771794871794871}",
       256,       130,         0,   0.582,pymatching,8a7098c28cfe7be1c8497ba4b0fba4c65909a559c521ec1671e7a033d2c3233d,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.009543589743589743}",
       128,        62,         0,   0.323,pymatching,0058f9004384f66de6d21ad0368e6cecb82c39908b6a8727d7bd6961ec1b04ad,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.009771794871794871}",
       128,        60,         0,   0.319,pymatching,0058f9004384f66de6d21ad0368e6cecb82c39908b6a8727d7bd6961ec1b04ad,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.009771794871794871}",
       256,       130,         0,   0.579,pymatching,8a7098c28cfe7be1c8497ba4b0fba4c65909a559c521ec1671e7a033d2c3233d,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.009543589743589743}",
       128,        64,         0,   0.320,pymatching,0058f9004384f66de6d21ad0368e6cecb82c39908b6a8727d7bd6961ec1b04ad,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.009771794871794871}",
       256,       134,         0,   0.585,pymatching,8a7098c28cfe7be1c8497ba4b0fba4c65909a559c521ec1671e7a033d2c3233d,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.009543589743589743}",
       128,        66,         0,   0.324,pymatching,0058f9004384f66de6d21ad0368e6cecb82c39908b6a8727d7bd6961ec1b04ad,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.009771794871794871}",
     49002,       102,         0,    4.07,pymatching,4ef188429c82ada8976caf19db7c810bf80f48da4fd335572a6bf9e94a7e95e7,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.0005994842503189409}",
     48128,       105,         0,    4.09,pymatching,4ef188429c82ada8976caf19db7c810bf80f48da4fd335572a6bf9e94a7e95e7,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.0005994842503189409}",
       437,         0,         0,   0.038,pymatching,4ef188429c82ada8976caf19db7c810bf80f48da4fd335572a6bf9e94a7e95e7,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.0005994842503189409}",
       436,         1,         0,   0.043,pymatching,4ef188429c82ada8976caf19db7c810bf80f48da4fd335572a6bf9e94a7e95e7,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.0005994842503189409}",
    734208,         0,         0,    44.1,pymatching,17469f987047c36099c840a997a2e5fcc754b1678f207ef0e306717ac6f39b9e,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":1.6681005372000593e-05}",
     36736,     18195,         0,   120.1,pymatching,854650589c535009a4194de3582843efa92e3732796411b6b46359d9c6693c69,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.004751282051282051}",
       256,       130,         0,   0.584,pymatching,8a7098c28cfe7be1c8497ba4b0fba4c65909a559c521ec1671e7a033d2c3233d,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.009543589743589743}",
