     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       256,        31,         0,   0.308,pymatching,7dcee6b74b6bd1d89f16fdd38c4ad3c1addfe58e56f3c6579aa4d48cc9706be6,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0024692307692307696}",
       256,        62,         0,   0.343,pymatching,6fbe68b94ef09ab28b6b95a0a3660dc58024318bc5994fb4acdc28eddb460839,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0026974358974358975}",
       256,        35,         0,   0.307,pymatching,7dcee6b74b6bd1d89f16fdd38c4ad3c1addfe58e56f3c6579aa4d48cc9706be6,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0024692307692307696}",
       256,        61,         0,   0.341,pymatching,6fbe68b94ef09ab28b6b95a0a3660dc58024318bc5994fb4acdc28eddb460839,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0026974358974358975}",
       256,        38,         0,   0.312,pymatching,7dcee6b74b6bd1d89f16fdd38c4ad3c1addfe58e56f3c6579aa4d48cc9706be6,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0024692307692307696}",
       256,        46,         0,   0.331,pymatching,6fbe68b94ef09ab28b6b95a0a3660dc58024318bc5994fb4acdc28eddb460839,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0026974358974358975}",
       256,        38,         0,   0.309,pymatching,7dcee6b74b6bd1d89f16fdd38c4ad3c1addfe58e56f3c6579aa4d48cc9706be6,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0024692307692307696}",
       256,        63,         0,   0.340,pymatching,6fbe68b94ef09ab28b6b95a0a3660dc58024318bc5994fb4acdc28eddb460839,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0026974358974358975}",
         1,         0,         0,   0.068,pymatching,a8055d5e2629b5fb531e74a331187d5e7b451c110082b061cd9f658119665a0c,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0031538461538461538}",
         8,         1,         0,   0.018,pymatching,a8055d5e2629b5fb531e74a331187d5e7b451c110082b061cd9f658119665a0c,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0031538461538461538}",
         1,         1,         0,   0.069,pymatching,fd6ec516c07ccd3bd709570fef2906c80e29c51a75afba8348bca89b342a9a19,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0029256410256410254}",
         8,         4,         0,   0.016,pymatching,fd6ec516c07ccd3bd709570fef2906c80e29c51a75afba8348bca89b342a9a19,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0029256410256410254}",
     13696,      6913,         0,    88.5,pymatching,09746491a42c716e0865207cbfbbf4d01e99efb5492ebd473e4077f2c5f18ce2,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.008402564102564103}",
